country,iso3,combined_city
Brazil,BRA,"Monte Alegre de Minas, Minas Gerais"
Brazil,BRA,"Monte Azul, Minas Gerais"
Brazil,BRA,"Monte Belo, Minas Gerais"
Brazil,BRA,"Monte Carmelo, Minas Gerais"
Brazil,BRA,"Monte Santo de Minas, Minas Gerais"
Brazil,BRA,"Monte Sião, Minas Gerais"
Brazil,BRA,"Montes Claros, Minas Gerais"
Brazil,BRA,"Morada Nova de Minas, Minas Gerais"
Brazil,BRA,"Muriaé, Minas Gerais"
Brazil,BRA,"Muzambinho, Minas Gerais"
Brazil,BRA,"Nanuque, Minas Gerais"
Brazil,BRA,"Nepomuceno, Minas Gerais"
Brazil,BRA,"Ninheira, Minas Gerais"
Brazil,BRA,"Nova Era, Minas Gerais"
Brazil,BRA,"Nova Lima, Minas Gerais"
Brazil,BRA,"Nova Ponte, Minas Gerais"
Brazil,BRA,"Nova Resende, Minas Gerais"
Brazil,BRA,"Nova Serrana, Minas Gerais"
Brazil,BRA,"Novo Cruzeiro, Minas Gerais"
Brazil,BRA,"Oliveira, Minas Gerais"
Brazil,BRA,"Ouro Branco, Minas Gerais"
Brazil,BRA,"Ouro Fino, Minas Gerais"
Brazil,BRA,"Ouro Prêto, Minas Gerais"
Brazil,BRA,"Padre Paraíso, Minas Gerais"
Brazil,BRA,"Papagaios, Minas Gerais"
Brazil,BRA,"Paracatu, Minas Gerais"
Brazil,BRA,"Paraguaçu, Minas Gerais"
Brazil,BRA,"Paraisópolis, Minas Gerais"
Brazil,BRA,"Paraopeba, Minas Gerais"
Brazil,BRA,"Pará de Minas, Minas Gerais"
Brazil,BRA,"Passa Quatro, Minas Gerais"
Brazil,BRA,"Passos, Minas Gerais"
Brazil,BRA,"Patos de Minas, Minas Gerais"
Brazil,BRA,"Patrocínio, Minas Gerais"
Brazil,BRA,"Paula Cândido, Minas Gerais"
Brazil,BRA,"Pedra Azul, Minas Gerais"
Brazil,BRA,"Pedras de Maria da Cruz, Minas Gerais"
Brazil,BRA,"Pedro Leopoldo, Minas Gerais"
Brazil,BRA,"Perdões, Minas Gerais"
Brazil,BRA,"Peçanha, Minas Gerais"
Brazil,BRA,"Piranga, Minas Gerais"
Brazil,BRA,"Piranguinho, Minas Gerais"
Brazil,BRA,"Pirapetinga, Minas Gerais"
Brazil,BRA,"Pirapora, Minas Gerais"
Brazil,BRA,"Piraúba, Minas Gerais"
Brazil,BRA,"Pitangui, Minas Gerais"
Brazil,BRA,"Piuí, Minas Gerais"
Brazil,BRA,"Planura, Minas Gerais"
Brazil,BRA,"Pompeu, Minas Gerais"
Brazil,BRA,"Ponte Nova, Minas Gerais"
Brazil,BRA,"Porteirinha, Minas Gerais"
Brazil,BRA,"Poté, Minas Gerais"
Brazil,BRA,"Pouso Alegre, Minas Gerais"
Brazil,BRA,"Poço Fundo, Minas Gerais"
Brazil,BRA,"Poços de Caldas, Minas Gerais"
Brazil,BRA,"Prata, Minas Gerais"
Brazil,BRA,"Presidente Olegário, Minas Gerais"
Brazil,BRA,"Prudente de Morais, Minas Gerais"
Brazil,BRA,"Pôrto Firme, Minas Gerais"
Brazil,BRA,"Raposos, Minas Gerais"
Brazil,BRA,"Raul Soares, Minas Gerais"
Brazil,BRA,"Recreio, Minas Gerais"
Brazil,BRA,"Resende Costa, Minas Gerais"
Brazil,BRA,"Resplendor, Minas Gerais"
Brazil,BRA,"Riacho dos Machados, Minas Gerais"
Brazil,BRA,"Ribeirão das Neves, Minas Gerais"
Brazil,BRA,"Rio Acima, Minas Gerais"
Brazil,BRA,"Rio Casca, Minas Gerais"
Brazil,BRA,"Rio Paranaíba, Minas Gerais"
Brazil,BRA,"Rio Pardo de Minas, Minas Gerais"
Brazil,BRA,"Rio Piracicaba, Minas Gerais"
Brazil,BRA,"Rio Pomba, Minas Gerais"
Brazil,BRA,"Rio Vermelho, Minas Gerais"
Brazil,BRA,"Rodeiro, Minas Gerais"
Brazil,BRA,"Rubim, Minas Gerais"
Brazil,BRA,"Sabará, Minas Gerais"
Brazil,BRA,"Sabinópolis, Minas Gerais"
Brazil,BRA,"Sacramento, Minas Gerais"
Brazil,BRA,"Salinas, Minas Gerais"
Brazil,BRA,"Santa Bárbara, Minas Gerais"
Brazil,BRA,"Santa Juliana, Minas Gerais"
Brazil,BRA,"Santa Luzia, Minas Gerais"
Brazil,BRA,"Santa Maria de Itabira, Minas Gerais"
Brazil,BRA,"Santa Maria do Suaçuí, Minas Gerais"
Brazil,BRA,"Santa Rita do Sapucaí, Minas Gerais"
Brazil,BRA,"Santa Vitória, Minas Gerais"
Brazil,BRA,"Santana do Manhuaçu, Minas Gerais"
Brazil,BRA,"Santana do Paraíso, Minas Gerais"
Brazil,BRA,"Santo Antônio do Amparo, Minas Gerais"
Brazil,BRA,"Santo Antônio do Jacinto, Minas Gerais"
Brazil,BRA,"Santo Antônio do Monte, Minas Gerais"
Brazil,BRA,"Senhora dos Remédios, Minas Gerais"
Brazil,BRA,"Serra do Salitre, Minas Gerais"
Brazil,BRA,"Sete Lagoas, Minas Gerais"
Brazil,BRA,"Setubinha, Minas Gerais"
Brazil,BRA,"Simonésia, Minas Gerais"
Brazil,BRA,"São Domingos do Prata, Minas Gerais"
Brazil,BRA,"São Francisco, Minas Gerais"
Brazil,BRA,"São Geraldo, Minas Gerais"
Brazil,BRA,"São Gonçalo do Pará, Minas Gerais"
Brazil,BRA,"São Gonçalo do Rio Abaixo, Minas Gerais"
Brazil,BRA,"São Gonçalo do Sapucaí, Minas Gerais"
Brazil,BRA,"São Gotardo, Minas Gerais"
Brazil,BRA,"São Joaquim de Bicas, Minas Gerais"
Brazil,BRA,"São João Evangelista, Minas Gerais"
Brazil,BRA,"São João Nepomuceno, Minas Gerais"
Brazil,BRA,"São João da Ponte, Minas Gerais"
Brazil,BRA,"São João del Rei, Minas Gerais"
Brazil,BRA,"São João do Manhuaçu, Minas Gerais"
Brazil,BRA,"São João do Paraíso, Minas Gerais"
Brazil,BRA,"São Lourenço, Minas Gerais"
Brazil,BRA,"São Romão, Minas Gerais"
Brazil,BRA,"São Sebastião do Curral, Minas Gerais"
Brazil,BRA,"São Sebastião do Maranhão, Minas Gerais"
Brazil,BRA,"São Sebastião do Paraíso, Minas Gerais"
Brazil,BRA,"São Tiago, Minas Gerais"
Brazil,BRA,"Sêrro, Minas Gerais"
Brazil,BRA,"Taiobeiras, Minas Gerais"
Brazil,BRA,"Tarumirim, Minas Gerais"
Brazil,BRA,"Teixeiras, Minas Gerais"
Brazil,BRA,"Teófilo Otoni, Minas Gerais"
Brazil,BRA,"Timóteo, Minas Gerais"
Brazil,BRA,"Tocantins, Minas Gerais"
Brazil,BRA,"Tombos, Minas Gerais"
Brazil,BRA,"Três Corações, Minas Gerais"
Brazil,BRA,"Três Marias, Minas Gerais"
Brazil,BRA,"Três Pontas, Minas Gerais"
Brazil,BRA,"Tupaciguara, Minas Gerais"
Brazil,BRA,"Turmalina, Minas Gerais"
Brazil,BRA,"Ubaporanga, Minas Gerais"
Brazil,BRA,"Ubaí, Minas Gerais"
Brazil,BRA,"Uberaba, Minas Gerais"
Brazil,BRA,"Uberlândia, Minas Gerais"
Brazil,BRA,"Ubá, Minas Gerais"
Brazil,BRA,"Unaí, Minas Gerais"
Brazil,BRA,"Urucuia, Minas Gerais"
Brazil,BRA,"Urucânia, Minas Gerais"
Brazil,BRA,"Varginha, Minas Gerais"
Brazil,BRA,"Varzelândia, Minas Gerais"
Brazil,BRA,"Vazante, Minas Gerais"
Brazil,BRA,"Vespasiano, Minas Gerais"
Brazil,BRA,"Virgem da Lapa, Minas Gerais"
Brazil,BRA,"Virginópolis, Minas Gerais"
Brazil,BRA,"Virgínia, Minas Gerais"
Brazil,BRA,"Visconde do Rio Branco, Minas Gerais"
Brazil,BRA,"Várzea da Palma, Minas Gerais"
Brazil,BRA,"Água Boa, Minas Gerais"
Brazil,BRA,"Águas Formosas, Minas Gerais"
Brazil,BRA,"Águas Vermelhas, Minas Gerais"
Brazil,BRA,"Agudos do Sul, Paraná"
Brazil,BRA,"Almirante Tamandaré, Paraná"
Brazil,BRA,"Alto Paraná, Paraná"
Brazil,BRA,"Alto Piquiri, Paraná"
Brazil,BRA,"Altônia, Paraná"
Brazil,BRA,"Alvorada do Sul, Paraná"
Brazil,BRA,"Ampère, Paraná"
Brazil,BRA,"Andirá, Paraná"
Brazil,BRA,"Antonina, Paraná"
Brazil,BRA,"Apucarana, Paraná"
Brazil,BRA,"Arapongas, Paraná"
Brazil,BRA,"Arapoti, Paraná"
Brazil,BRA,"Araruna, Paraná"
Brazil,BRA,"Araucária, Paraná"
Brazil,BRA,"Assaí, Paraná"
Brazil,BRA,"Astorga, Paraná"
Brazil,BRA,"Balsa Nova, Paraná"
Brazil,BRA,"Bandeirantes, Paraná"
Brazil,BRA,"Barbosa Ferraz, Paraná"
Brazil,BRA,"Barracão, Paraná"
Brazil,BRA,"Bela Vista do Paraíso, Paraná"
Brazil,BRA,"Bituruna, Paraná"
Brazil,BRA,"Bocaiúva do Sul, Paraná"
Brazil,BRA,"Cafelândia, Paraná"
Brazil,BRA,"Califórnia, Paraná"
Brazil,BRA,"Cambará, Paraná"
Brazil,BRA,"Cambira, Paraná"
Brazil,BRA,"Cambé, Paraná"
Brazil,BRA,"Campina Grande do Sul, Paraná"
Brazil,BRA,"Campina da Lagoa, Paraná"
Brazil,BRA,"Campo Largo, Paraná"
Brazil,BRA,"Campo Magro, Paraná"
Brazil,BRA,"Campo Mourão, Paraná"
Brazil,BRA,"Candói, Paraná"
Brazil,BRA,"Cantagalo, Paraná"
Brazil,BRA,"Capanema, Paraná"
Brazil,BRA,"Carambeí, Paraná"
Brazil,BRA,"Carlópolis, Paraná"
Brazil,BRA,"Cascavel, Paraná"
Brazil,BRA,"Castro, Paraná"
Brazil,BRA,"Catanduvas, Paraná"
Brazil,BRA,"Centenário do Sul, Paraná"
Brazil,BRA,"Chopinzinho, Paraná"
Brazil,BRA,"Cianorte, Paraná"
Brazil,BRA,"Cidade Gaúcha, Paraná"
Brazil,BRA,"Clevelândia, Paraná"
Brazil,BRA,"Colombo, Paraná"
Brazil,BRA,"Colorado, Paraná"
Brazil,BRA,"Contenda, Paraná"
Brazil,BRA,"Corbélia, Paraná"
Brazil,BRA,"Cornélio Procópio, Paraná"
Brazil,BRA,"Coronel Vivida, Paraná"
Brazil,BRA,"Cruz Machado, Paraná"
Brazil,BRA,"Cruzeiro do Oeste, Paraná"
Brazil,BRA,"Curitiba, Paraná"
Brazil,BRA,"Curiúva, Paraná"
Brazil,BRA,"Cândido de Abreu, Paraná"
Brazil,BRA,"Céu Azul, Paraná"
Brazil,BRA,"Cêrro Azul, Paraná"
Brazil,BRA,"Dois Vizinhos, Paraná"
Brazil,BRA,"Engenheiro Beltrão, Paraná"
Brazil,BRA,"Faxinal, Paraná"
Brazil,BRA,"Floresta, Paraná"
Brazil,BRA,"Florestópolis, Paraná"
Brazil,BRA,"Foz do Iguaçu, Paraná"
Brazil,BRA,"Francisco Beltrão, Paraná"
Brazil,BRA,"General Carneiro, Paraná"
Brazil,BRA,"Goio-Erê, Paraná"
Brazil,BRA,"Guaraniaçu, Paraná"
Brazil,BRA,"Guarapuava, Paraná"
Brazil,BRA,"Guaratuba, Paraná"
Brazil,BRA,"Guaíra, Paraná"
Brazil,BRA,"Ibaiti, Paraná"
Brazil,BRA,"Ibiporã, Paraná"
Brazil,BRA,"Icaraíma, Paraná"
Brazil,BRA,"Imbaú, Paraná"
Brazil,BRA,"Imbituva, Paraná"
Brazil,BRA,"Inácio Martins, Paraná"
Brazil,BRA,"Ipiranga, Paraná"
Brazil,BRA,"Iporã, Paraná"
Brazil,BRA,"Irati, Paraná"
Brazil,BRA,"Iretama, Paraná"
Brazil,BRA,"Itaperuçu, Paraná"
Brazil,BRA,"Ivaiporã, Paraná"
Brazil,BRA,"Ivaí, Paraná"
Brazil,BRA,"Jacarèzinho, Paraná"
Brazil,BRA,"Jaguapitã, Paraná"
Brazil,BRA,"Jaguariaíva, Paraná"
Brazil,BRA,"Jandaia do Sul, Paraná"
Brazil,BRA,"Japurá, Paraná"
Brazil,BRA,"Jardim Alegre, Paraná"
Brazil,BRA,"Jataìzinho, Paraná"
Brazil,BRA,"Joaquim Távora, Paraná"
Brazil,BRA,"Lapa, Paraná"
Brazil,BRA,"Laranjeiras do Sul, Paraná"
Brazil,BRA,"Loanda, Paraná"
Brazil,BRA,"Londrina, Paraná"
Brazil,BRA,"Mallet, Paraná"
Brazil,BRA,"Mamborê, Paraná"
Brazil,BRA,"Mandaguari, Paraná"
Brazil,BRA,"Mandaguaçu, Paraná"
Brazil,BRA,"Mandirituba, Paraná"
Brazil,BRA,"Mangueirinha, Paraná"
Brazil,BRA,"Manuel Ribas, Paraná"
Brazil,BRA,"Marechal Cândido Rondon, Paraná"
Brazil,BRA,"Marialva, Paraná"
Brazil,BRA,"Mariluz, Paraná"
Brazil,BRA,"Marilândia do Sul, Paraná"
Brazil,BRA,"Maringá, Paraná"
Brazil,BRA,"Marmeleiro, Paraná"
Brazil,BRA,"Matelândia, Paraná"
Brazil,BRA,"Matinhos, Paraná"
Brazil,BRA,"Medianeira, Paraná"
Brazil,BRA,"Moreira Sales, Paraná"
Brazil,BRA,"Morretes, Paraná"
Brazil,BRA,"Nova Esperança, Paraná"
Brazil,BRA,"Nova Laranjeiras, Paraná"
Brazil,BRA,"Nova Londrina, Paraná"
Brazil,BRA,"Ortigueira, Paraná"
Brazil,BRA,"Paiçandu, Paraná"
Brazil,BRA,"Palmas, Paraná"
Brazil,BRA,"Palmeira, Paraná"
Brazil,BRA,"Palmital, Paraná"
Brazil,BRA,"Palotina, Paraná"
Brazil,BRA,"Paranacity, Paraná"
Brazil,BRA,"Paranaguá, Paraná"
Brazil,BRA,"Paranavaí, Paraná"
Brazil,BRA,"Paraíso do Norte, Paraná"
Brazil,BRA,"Pato Branco, Paraná"
Brazil,BRA,"Peabiru, Paraná"
Brazil,BRA,"Pinhão, Paraná"
Brazil,BRA,"Piraquara, Paraná"
Brazil,BRA,"Piraí do Sul, Paraná"
Brazil,BRA,"Pitanga, Paraná"
Brazil,BRA,"Piên, Paraná"
Brazil,BRA,"Ponta Grossa, Paraná"
Brazil,BRA,"Pontal do Paraná, Paraná"
Brazil,BRA,"Porecatu, Paraná"
Brazil,BRA,"Primeiro de Maio, Paraná"
Brazil,BRA,"Prudentópolis, Paraná"
Brazil,BRA,"Quatro Barras, Paraná"
Brazil,BRA,"Querência do Norte, Paraná"
Brazil,BRA,"Quitandinha, Paraná"
Brazil,BRA,"Realeza, Paraná"
Brazil,BRA,"Rebouças, Paraná"
Brazil,BRA,"Reserva, Paraná"
Brazil,BRA,"Ribeirão Claro, Paraná"
Brazil,BRA,"Ribeirão do Pinhal, Paraná"
Brazil,BRA,"Rio Azul, Paraná"
Brazil,BRA,"Rio Branco do Sul, Paraná"
Brazil,BRA,"Rio Negro, Paraná"
Brazil,BRA,"Rolândia, Paraná"
Brazil,BRA,"Roncador, Paraná"
Brazil,BRA,"Rondon, Paraná"
Brazil,BRA,"Sabáudia, Paraná"
Brazil,BRA,"Santa Cruz do Monte Castelo, Paraná"
Brazil,BRA,"Santa Fé, Paraná"
Brazil,BRA,"Santa Helena, Paraná"
Brazil,BRA,"Santa Isabel do Ivaí, Paraná"
Brazil,BRA,"Santa Maria, Paraná"
Brazil,BRA,"Santa Mariana, Paraná"
Brazil,BRA,"Santa Teresa, Paraná"
Brazil,BRA,"Santo Antônio da Platina, Paraná"
Brazil,BRA,"Santo Antônio do Sudoeste, Paraná"
Brazil,BRA,"Sengés, Paraná"
Brazil,BRA,"Sertanópolis, Paraná"
Brazil,BRA,"Siqueira Campos, Paraná"
Brazil,BRA,"São Jerônimo da Serra, Paraná"
Brazil,BRA,"São Jorge d’Oeste, Paraná"
Brazil,BRA,"São José dos Pinhais, Paraná"
Brazil,BRA,"São João, Paraná"
Brazil,BRA,"São João do Triunfo, Paraná"
Brazil,BRA,"São Mateus do Sul, Paraná"
Brazil,BRA,"São Miguel do Iguaçu, Paraná"
Brazil,BRA,"São Pedro do Ivaí, Paraná"
Brazil,BRA,"Tamarana, Paraná"
Brazil,BRA,"Tapejara, Paraná"
Brazil,BRA,"Teixeira Soares, Paraná"
Brazil,BRA,"Telêmaco Borba, Paraná"
Brazil,BRA,"Terra Rica, Paraná"
Brazil,BRA,"Terra Roxa d’Oeste, Paraná"
Brazil,BRA,"Tibagi, Paraná"
Brazil,BRA,"Tijucas do Sul, Paraná"
Brazil,BRA,"Toledo, Paraná"
Brazil,BRA,"Umuarama, Paraná"
Brazil,BRA,"União da Vitória, Paraná"
Brazil,BRA,"Uraí, Paraná"
Brazil,BRA,"Venceslau Brás, Paraná"
Brazil,BRA,"Ventania, Paraná"
Brazil,BRA,"Vitorino, Paraná"
Brazil,BRA,"Alagoa Grande, Paraíba"
Brazil,BRA,"Alagoa Nova, Paraíba"
Brazil,BRA,"Alagoinha, Paraíba"
Brazil,BRA,"Alhandra, Paraíba"
Brazil,BRA,"Antenor Navarro, Paraíba"
Brazil,BRA,"Arara, Paraíba"
Brazil,BRA,"Araruna, Paraíba"
Brazil,BRA,"Araçagi, Paraíba"
Brazil,BRA,"Areia, Paraíba"
Brazil,BRA,"Aroeiras, Paraíba"
Brazil,BRA,"Bananeiras, Paraíba"
Brazil,BRA,"Barra de Santa Rosa, Paraíba"
Brazil,BRA,"Bayeux, Paraíba"
Brazil,BRA,"Baía da Traição, Paraíba"
Brazil,BRA,"Belém, Paraíba"
Brazil,BRA,"Bonito de Santa Fé, Paraíba"
Brazil,BRA,"Boqueirão, Paraíba"
Brazil,BRA,"Brejo do Cruz, Paraíba"
Brazil,BRA,"Caaporã, Paraíba"
Brazil,BRA,"Cabedelo, Paraíba"
Brazil,BRA,"Cachoeira dos Índios, Paraíba"
Brazil,BRA,"Cacimba de Dentro, Paraíba"
Brazil,BRA,"Cajazeiras, Paraíba"
Brazil,BRA,"Campina Grande, Paraíba"
Brazil,BRA,"Catolé do Rocha, Paraíba"
Brazil,BRA,"Conceição, Paraíba"
Brazil,BRA,"Coremas, Paraíba"
Brazil,BRA,"Cruz do Espírito Santo, Paraíba"
Brazil,BRA,"Cuité, Paraíba"
Brazil,BRA,"Dona Inês, Paraíba"
Brazil,BRA,"Esperança, Paraíba"
Brazil,BRA,"Fagundes, Paraíba"
Brazil,BRA,"Guarabira, Paraíba"
Brazil,BRA,"Gurinhém, Paraíba"
Brazil,BRA,"Imaculada, Paraíba"
Brazil,BRA,"Ingá, Paraíba"
Brazil,BRA,"Itabaiana, Paraíba"
Brazil,BRA,"Itaporanga, Paraíba"
Brazil,BRA,"Itapororoca, Paraíba"
Brazil,BRA,"Itatuba, Paraíba"
Brazil,BRA,"Jacaraú, Paraíba"
Brazil,BRA,"João Pessoa, Paraíba"
Brazil,BRA,"Juazeirinho, Paraíba"
Brazil,BRA,"Juripiranga, Paraíba"
Brazil,BRA,"Juru, Paraíba"
Brazil,BRA,"Lagoa Sêca, Paraíba"
Brazil,BRA,"Lucena, Paraíba"
Brazil,BRA,"Mamanguape, Paraíba"
Brazil,BRA,"Manaíra, Paraíba"
Brazil,BRA,"Marcação, Paraíba"
Brazil,BRA,"Massaranduba, Paraíba"
Brazil,BRA,"Mogeiro, Paraíba"
Brazil,BRA,"Monteiro, Paraíba"
Brazil,BRA,"Mulungu, Paraíba"
Brazil,BRA,"Natuba, Paraíba"
Brazil,BRA,"Nova Floresta, Paraíba"
Brazil,BRA,"Patos, Paraíba"
Brazil,BRA,"Paulista, Paraíba"
Brazil,BRA,"Pedras de Fogo, Paraíba"
Brazil,BRA,"Piancó, Paraíba"
Brazil,BRA,"Picuí, Paraíba"
Brazil,BRA,"Pirpirituba, Paraíba"
Brazil,BRA,"Pitimbu, Paraíba"
Brazil,BRA,"Pocinhos, Paraíba"
Brazil,BRA,"Pombal, Paraíba"
Brazil,BRA,"Princesa Isabel, Paraíba"
Brazil,BRA,"Puxinanã, Paraíba"
Brazil,BRA,"Remígio, Paraíba"
Brazil,BRA,"Rio Tinto, Paraíba"
Brazil,BRA,"Salgado de São Félix, Paraíba"
Brazil,BRA,"Santa Luzia, Paraíba"
Brazil,BRA,"Santa Rita, Paraíba"
Brazil,BRA,"Sapé, Paraíba"
Brazil,BRA,"Seridó, Paraíba"
Brazil,BRA,"Serra Branca, Paraíba"
Brazil,BRA,"Soledade, Paraíba"
Brazil,BRA,"Solânea, Paraíba"
Brazil,BRA,"Sousa, Paraíba"
Brazil,BRA,"Sumé, Paraíba"
Brazil,BRA,"São Bento, Paraíba"
Brazil,BRA,"São José de Piranhas, Paraíba"
Brazil,BRA,"São Sebastião de Lagoa de Roça, Paraíba"
Brazil,BRA,"Taperoá, Paraíba"
Brazil,BRA,"Tavares, Paraíba"
Brazil,BRA,"Teixeira, Paraíba"
Brazil,BRA,"Uiraúna, Paraíba"
Brazil,BRA,"Vila do Conde, Paraíba"
Brazil,BRA,"Água Branca, Paraíba"
Brazil,BRA,"Abaetetuba, Pará"
Brazil,BRA,"Acará, Pará"
Brazil,BRA,"Afuá, Pará"
Brazil,BRA,"Alenquer, Pará"
Brazil,BRA,"Almeirim, Pará"
Brazil,BRA,"Altamira, Pará"
Brazil,BRA,"Anajás, Pará"
Brazil,BRA,"Ananindeua, Pará"
Brazil,BRA,"Augusto Correa, Pará"
Brazil,BRA,"Aveiro, Pará"
Brazil,BRA,"Bagre, Pará"
Brazil,BRA,"Baião, Pará"
Brazil,BRA,"Barcarena Nova, Pará"
Brazil,BRA,"Belterra, Pará"
Brazil,BRA,"Belém, Pará"
Brazil,BRA,"Benevides, Pará"
Brazil,BRA,"Bonito, Pará"
Brazil,BRA,"Bragança, Pará"
Brazil,BRA,"Brasil Novo, Pará"
Brazil,BRA,"Breves, Pará"
Brazil,BRA,"Bujaru, Pará"
Brazil,BRA,"Cachoeira do Arari, Pará"
Brazil,BRA,"Cametá, Pará"
Brazil,BRA,"Capanema, Pará"
Brazil,BRA,"Capim, Pará"
Brazil,BRA,"Capitão Poço, Pará"
Brazil,BRA,"Castanhal, Pará"
Brazil,BRA,"Chaves, Pará"
Brazil,BRA,"Colares, Pará"
Brazil,BRA,"Conceição do Araguaia, Pará"
Brazil,BRA,"Curralinho, Pará"
Brazil,BRA,"Curuá, Pará"
Brazil,BRA,"Curuçá, Pará"
Brazil,BRA,"Faro, Pará"
Brazil,BRA,"Gurupá, Pará"
Brazil,BRA,"Igarapé-Açu, Pará"
Brazil,BRA,"Igarapé-Miri, Pará"
Brazil,BRA,"Inhangapi, Pará"
Brazil,BRA,"Irituia, Pará"
Brazil,BRA,"Itaituba, Pará"
Brazil,BRA,"Itupiranga, Pará"
Brazil,BRA,"Jacareacanga, Pará"
Brazil,BRA,"Jacundá, Pará"
Brazil,BRA,"Juruti, Pará"
Brazil,BRA,"Limoeiro do Ajuru, Pará"
Brazil,BRA,"Marabá, Pará"
Brazil,BRA,"Maracanã, Pará"
Brazil,BRA,"Marapanim, Pará"
Brazil,BRA,"Melgaço, Pará"
Brazil,BRA,"Mocajuba, Pará"
Brazil,BRA,"Moju, Pará"
Brazil,BRA,"Monte Alegre, Pará"
Brazil,BRA,"Monte Dourado, Pará"
Brazil,BRA,"Muaná, Pará"
Brazil,BRA,"Mujuí dos Campos, Pará"
Brazil,BRA,"Nova Ipixuna, Pará"
Brazil,BRA,"Nova Timboteua, Pará"
Brazil,BRA,"Oeiras do Pará, Pará"
Brazil,BRA,"Oriximiná, Pará"
Brazil,BRA,"Ourilândia do Norte, Pará"
Brazil,BRA,"Ourém, Pará"
Brazil,BRA,"Paragominas, Pará"
Brazil,BRA,"Ponta de Pedras, Pará"
Brazil,BRA,"Portel, Pará"
Brazil,BRA,"Prainha, Pará"
Brazil,BRA,"Primavera, Pará"
Brazil,BRA,"Pôrto de Moz, Pará"
Brazil,BRA,"Quatipuru, Pará"
Brazil,BRA,"Redenção, Pará"
Brazil,BRA,"Rio Maria, Pará"
Brazil,BRA,"Rondon do Pará, Pará"
Brazil,BRA,"Salinópolis, Pará"
Brazil,BRA,"Salvaterra, Pará"
Brazil,BRA,"Santa Isabel do Pará, Pará"
Brazil,BRA,"Santa Maria das Barreiras, Pará"
Brazil,BRA,"Santa Maria do Pará, Pará"
Brazil,BRA,"Santarém, Pará"
Brazil,BRA,"Santo Antônio do Tauá, Pará"
Brazil,BRA,"Senador José Porfírio, Pará"
Brazil,BRA,"Soure, Pará"
Brazil,BRA,"São Caetano de Odivelas, Pará"
Brazil,BRA,"São Félix do Xingu, Pará"
Brazil,BRA,"São Geraldo do Araguaia, Pará"
Brazil,BRA,"São João de Pirabas, Pará"
Brazil,BRA,"São João do Araguaia, Pará"
Brazil,BRA,"São Miguel do Guamá, Pará"
Brazil,BRA,"São Sebastião da Boa Vista, Pará"
Brazil,BRA,"Terra Alta, Pará"
Brazil,BRA,"Terra Santa, Pará"
Brazil,BRA,"Tomé-Açu, Pará"
Brazil,BRA,"Tracuateua, Pará"
Brazil,BRA,"Tucumã, Pará"
Brazil,BRA,"Tucuruí, Pará"
Brazil,BRA,"Uruará, Pará"
Brazil,BRA,"Vigia, Pará"
Brazil,BRA,"Viseu, Pará"
Brazil,BRA,"Xinguara, Pará"
Brazil,BRA,"Água Azul do Norte, Pará"
Brazil,BRA,"Óbidos, Pará"
Brazil,BRA,"Abreu e Lima, Pernambuco"
Brazil,BRA,"Afogados da Ingazeira, Pernambuco"
Brazil,BRA,"Afrânio, Pernambuco"
Brazil,BRA,"Agrestina, Pernambuco"
Brazil,BRA,"Alagoinha, Pernambuco"
Brazil,BRA,"Aliança, Pernambuco"
Brazil,BRA,"Amaraji, Pernambuco"
Brazil,BRA,"Angelim, Pernambuco"
Brazil,BRA,"Araripina, Pernambuco"
Brazil,BRA,"Araçoiaba, Pernambuco"
Brazil,BRA,"Arcoverde, Pernambuco"
Brazil,BRA,"Barreiros, Pernambuco"
Brazil,BRA,"Belo Jardim, Pernambuco"
Brazil,BRA,"Belém de Maria, Pernambuco"
Brazil,BRA,"Belém de São Francisco, Pernambuco"
Brazil,BRA,"Betânia, Pernambuco"
Brazil,BRA,"Bezerros, Pernambuco"
Brazil,BRA,"Bodocó, Pernambuco"
Brazil,BRA,"Bom Conselho, Pernambuco"
Brazil,BRA,"Bom Jardim, Pernambuco"
Brazil,BRA,"Bonito, Pernambuco"
Brazil,BRA,"Brejo da Madre de Deus, Pernambuco"
Brazil,BRA,"Brejão, Pernambuco"
Brazil,BRA,"Buenos Aires, Pernambuco"
Brazil,BRA,"Buíque, Pernambuco"
Brazil,BRA,"Cabrobó, Pernambuco"
Brazil,BRA,"Cachoeirinha, Pernambuco"
Brazil,BRA,"Caetés, Pernambuco"
Brazil,BRA,"Calçado, Pernambuco"
Brazil,BRA,"Camarajibe, Pernambuco"
Brazil,BRA,"Camocim de São Félix, Pernambuco"
Brazil,BRA,"Canhotinho, Pernambuco"
Brazil,BRA,"Capoeiras, Pernambuco"
Brazil,BRA,"Carnaubeira da Penha, Pernambuco"
Brazil,BRA,"Carnaíba, Pernambuco"
Brazil,BRA,"Carpina, Pernambuco"
Brazil,BRA,"Caruaru, Pernambuco"
Brazil,BRA,"Casinhas, Pernambuco"
Brazil,BRA,"Catende, Pernambuco"
Brazil,BRA,"Cedro, Pernambuco"
Brazil,BRA,"Chã Grande, Pernambuco"
Brazil,BRA,"Chã da Alegria, Pernambuco"
Brazil,BRA,"Condado, Pernambuco"
Brazil,BRA,"Correntes, Pernambuco"
Brazil,BRA,"Cortês, Pernambuco"
Brazil,BRA,"Cumaru, Pernambuco"
Brazil,BRA,"Cupira, Pernambuco"
Brazil,BRA,"Custódia, Pernambuco"
